time,count
"2024-07-07T00:00:00Z",233
"2024-07-08T00:00:00Z",233
"2024-07-09T00:00:00Z",232
"2024-07-10T00:00:00Z",232
"2024-07-11T00:00:00Z",232
"2024-07-12T00:00:00Z",233
"2024-07-13T00:00:00Z",233
"2024-07-14T00:00:00Z",233
"2024-07-15T00:00:00Z",232
"2024-07-16T00:00:00Z",234
"2024-07-17T00:00:00Z",234
"2024-07-18T00:00:00Z",234
"2024-07-19T00:00:00Z",234
"2024-07-20T00:00:00Z",235
"2024-07-21T00:00:00Z",235
"2024-07-22T00:00:00Z",234
"2024-07-23T00:00:00Z",234
"2024-07-24T00:00:00Z",231
"2024-07-25T00:00:00Z",231
"2024-07-26T00:00:00Z",230
"2024-07-27T00:00:00Z",229
"2024-07-28T00:00:00Z",230
"2024-07-29T00:00:00Z",230
"2024-07-30T00:00:00Z",230
"2024-07-31T00:00:00Z",230
"2024-08-01T00:00:00Z",228
"2024-08-02T00:00:00Z",229
"2024-08-03T00:00:00Z",229
"2024-08-04T00:00:00Z",229
"2024-08-05T00:00:00Z",229
"2024-08-06T00:00:00Z",229
"2024-08-07T00:00:00Z",229
"2024-08-08T00:00:00Z",228
"2024-08-09T00:00:00Z",228
"2024-08-10T00:00:00Z",227
"2024-08-11T00:00:00Z",227
"2024-08-12T00:00:00Z",225
"2024-08-13T00:00:00Z",224
"2024-08-14T00:00:00Z",224
"2024-08-15T00:00:00Z",224
"2024-08-16T00:00:00Z",224
"2024-08-17T00:00:00Z",224
"2024-08-18T00:00:00Z",225
"2024-08-19T00:00:00Z",226
"2024-08-20T00:00:00Z",226
"2024-08-21T00:00:00Z",228
"2024-08-22T00:00:00Z",228
"2024-08-23T00:00:00Z",228
"2024-08-24T00:00:00Z",228
"2024-08-25T00:00:00Z",228
"2024-08-26T00:00:00Z",227
"2024-08-27T00:00:00Z",226
"2024-08-28T00:00:00Z",226
"2024-08-29T00:00:00Z",227
"2024-08-30T00:00:00Z",225
"2024-08-31T00:00:00Z",226
"2024-09-01T00:00:00Z",226
"2024-09-02T00:00:00Z",223
"2024-09-03T00:00:00Z",222
"2024-09-04T00:00:00Z",222
"2024-09-05T00:00:00Z",222
"2024-09-06T00:00:00Z",223
"2024-09-07T00:00:00Z",223
"2024-09-08T00:00:00Z",223
"2024-09-09T00:00:00Z",220
"2024-09-10T00:00:00Z",222
"2024-09-11T00:00:00Z",222
"2024-09-12T00:00:00Z",222
"2024-09-13T00:00:00Z",221
"2024-09-14T00:00:00Z",221
"2024-09-15T00:00:00Z",221
"2024-09-16T00:00:00Z",222
"2024-09-17T00:00:00Z",222
"2024-09-18T00:00:00Z",221
"2024-09-19T00:00:00Z",221
"2024-09-20T00:00:00Z",223
"2024-09-21T00:00:00Z",222
"2024-09-22T00:00:00Z",221
"2024-09-23T00:00:00Z",218
"2024-09-24T00:00:00Z",219
"2024-09-25T00:00:00Z",218
"2024-09-26T00:00:00Z",217
"2024-09-27T00:00:00Z",217
"2024-09-28T00:00:00Z",217
"2024-09-29T00:00:00Z",217
"2024-09-30T00:00:00Z",217
"2024-10-01T00:00:00Z",217
"2024-10-02T00:00:00Z",215
"2024-10-03T00:00:00Z",215
"2024-10-04T00:00:00Z",215
"2024-10-05T00:00:00Z",215
"2024-10-06T00:00:00Z",215
"2024-10-07T00:00:00Z",215
"2024-10-08T00:00:00Z",214
"2024-10-09T00:00:00Z",213
"2024-10-10T00:00:00Z",212
"2024-10-11T00:00:00Z",211
"2024-10-12T00:00:00Z",211
"2024-10-13T00:00:00Z",211
"2024-10-14T00:00:00Z",211
"2024-10-15T00:00:00Z",211
"2024-10-16T00:00:00Z",211
"2024-10-17T00:00:00Z",211
"2024-10-18T00:00:00Z",209
"2024-10-19T00:00:00Z",209
"2024-10-20T00:00:00Z",213
"2024-10-21T00:00:00Z",213
"2024-10-22T00:00:00Z",214
"2024-10-23T00:00:00Z",214
"2024-10-24T00:00:00Z",215
"2024-10-25T00:00:00Z",215
"2024-10-26T00:00:00Z",216
"2024-10-27T00:00:00Z",216
"2024-10-28T00:00:00Z",215
"2024-10-29T00:00:00Z",216
"2024-10-30T00:00:00Z",216
"2024-10-31T00:00:00Z",214
"2024-11-01T00:00:00Z",215
"2024-11-02T00:00:00Z",215
"2024-11-03T00:00:00Z",214
"2024-11-04T00:00:00Z",213
"2024-11-05T00:00:00Z",213
"2024-11-06T00:00:00Z",213
"2024-11-07T00:00:00Z",214
"2024-11-08T00:00:00Z",216
"2024-11-09T00:00:00Z",216
"2024-11-10T00:00:00Z",217
"2024-11-11T00:00:00Z",217
"2024-11-12T00:00:00Z",218
"2024-11-13T00:00:00Z",218
"2024-11-14T00:00:00Z",218
"2024-11-15T00:00:00Z",218
"2024-11-16T00:00:00Z",219
"2024-11-17T00:00:00Z",219
"2024-11-18T00:00:00Z",219
"2024-11-19T00:00:00Z",219
"2024-11-20T00:00:00Z",219
"2024-11-21T00:00:00Z",219
"2024-11-22T00:00:00Z",218
"2024-11-23T00:00:00Z",218
"2024-11-24T00:00:00Z",218
"2024-11-25T00:00:00Z",216
"2024-11-26T00:00:00Z",216
"2024-11-27T00:00:00Z",216
"2024-11-28T00:00:00Z",215
"2024-11-29T00:00:00Z",215
"2024-11-30T00:00:00Z",216
"2024-12-01T00:00:00Z",216
"2024-12-02T00:00:00Z",215
"2024-12-03T00:00:00Z",215
"2024-12-04T00:00:00Z",215
"2024-12-05T00:00:00Z",215
"2024-12-06T00:00:00Z",215
"2024-12-07T00:00:00Z",216
"2024-12-08T00:00:00Z",216
"2024-12-09T00:00:00Z",216
"2024-12-10T00:00:00Z",216
"2024-12-11T00:00:00Z",216
"2024-12-12T00:00:00Z",216
"2024-12-13T00:00:00Z",217
"2024-12-14T00:00:00Z",217
"2024-12-15T00:00:00Z",217
"2024-12-16T00:00:00Z",217
"2024-12-17T00:00:00Z",215
"2024-12-18T00:00:00Z",215
"2024-12-19T00:00:00Z",214
"2024-12-20T00:00:00Z",214
"2024-12-21T00:00:00Z",214
"2024-12-22T00:00:00Z",213
"2024-12-23T00:00:00Z",214
"2024-12-24T00:00:00Z",214
"2024-12-25T00:00:00Z",214
"2024-12-26T00:00:00Z",214
"2024-12-27T00:00:00Z",214
"2024-12-28T00:00:00Z",214
"2024-12-29T00:00:00Z",214
"2024-12-30T00:00:00Z",216
"2024-12-31T00:00:00Z",216
"2025-01-01T00:00:00Z",216
"2025-01-02T00:00:00Z",217
"2025-01-03T00:00:00Z",218
"2025-01-04T00:00:00Z",218
"2025-01-05T00:00:00Z",217
"2025-01-06T00:00:00Z",216
"2025-01-07T00:00:00Z",216
"2025-01-08T00:00:00Z",216
"2025-01-09T00:00:00Z",216
"2025-01-10T00:00:00Z",215
"2025-01-11T00:00:00Z",214
"2025-01-12T00:00:00Z",212
"2025-01-13T00:00:00Z",212
"2025-01-14T00:00:00Z",212
"2025-01-15T00:00:00Z",212
"2025-01-16T00:00:00Z",212
"2025-01-17T00:00:00Z",212
"2025-01-18T00:00:00Z",212
"2025-01-19T00:00:00Z",212
"2025-01-20T00:00:00Z",213
"2025-01-21T00:00:00Z",213
"2025-01-22T00:00:00Z",215
"2025-01-23T00:00:00Z",215
"2025-01-24T00:00:00Z",215
"2025-01-25T00:00:00Z",214
"2025-01-26T00:00:00Z",213
"2025-01-27T00:00:00Z",213
"2025-01-28T00:00:00Z",213
"2025-01-29T00:00:00Z",213
"2025-01-30T00:00:00Z",212
"2025-01-31T00:00:00Z",210
"2025-02-01T00:00:00Z",210
"2025-02-02T00:00:00Z",210
"2025-02-03T00:00:00Z",211
"2025-02-04T00:00:00Z",210
"2025-02-05T00:00:00Z",210
"2025-02-06T00:00:00Z",210
"2025-02-07T00:00:00Z",210
"2025-02-08T00:00:00Z",210
"2025-02-09T00:00:00Z",209
"2025-02-10T00:00:00Z",208
"2025-02-11T00:00:00Z",208
"2025-02-12T00:00:00Z",208
"2025-02-13T00:00:00Z",203
"2025-02-14T00:00:00Z",203
"2025-02-15T00:00:00Z",203
"2025-02-16T00:00:00Z",203
"2025-02-17T00:00:00Z",204
"2025-02-18T00:00:00Z",203
"2025-02-19T00:00:00Z",203
"2025-02-20T00:00:00Z",203
"2025-02-21T00:00:00Z",203
"2025-02-22T00:00:00Z",204
"2025-02-23T00:00:00Z",204
"2025-02-24T00:00:00Z",204
"2025-02-25T00:00:00Z",202
"2025-02-26T00:00:00Z",202
"2025-02-27T00:00:00Z",204
"2025-02-28T00:00:00Z",204
"2025-03-01T00:00:00Z",204
"2025-03-02T00:00:00Z",203
"2025-03-03T00:00:00Z",202
"2025-03-04T00:00:00Z",202
"2025-03-05T00:00:00Z",202
"2025-03-06T00:00:00Z",201
"2025-03-07T00:00:00Z",201
"2025-03-08T00:00:00Z",201
"2025-03-09T00:00:00Z",204
"2025-03-10T00:00:00Z",204
"2025-03-11T00:00:00Z",204
"2025-03-12T00:00:00Z",203
